screen_name,followers,rt,text 
,,0,b'RT @mmassarda: De este panel me quedo con las tres areas en las que las nuevas tecnolog\\xedas y #bigdata presentan avances y retos: ejecuci\\xf3n\\u2026'
,,0,b'RT @EXAGolo: 5G networks promise fast speeds and low latency: That\\u2019s a big deal in an era when data is gold... @4enterprisers @kevinrcasey\\u2026'
,,0,b'RT @LanternInst: Has Your Team Checked Out? #DeepLearning #IoT #BigData via https://t.co/jnJxWgplgl https://t.co/LreFrHzHpz'
,,0,b'RT @ipfconline1: What is #AI?\\nEverything you need to know about Artificial Intelligence \\n\\nhttps://t.co/a7Xoh3rIbp v/ @ZDNet &amp; @NickJHeath\\n#\\u2026'
,,0,b'RT @PulseRx_App: Easy &amp; quick access to #healthrecords is crucial for #healthcare. Solution up next. Visit https://t.co/ikPrbjlzsy #HealthC\\u2026'
,,0,b'HT @fisher85m\\nCC @MikeQuindazzi @antgrasso\\n\\n#IoT Moving to an integrated #DX #Economy Reality Infographic\\n\\n#IoE\\u2026 https://t.co/JOdgjuyKhh'
,,0,b'RT @Thomas_Harrer: #ArchitectingTheFuture\\n\\nThe Smart Digital Life.\\n{#Infographic}\\n\\n#SmartCity #IoT #BigData #CyberSecurity #Healthcare #Edu\\u2026'
,,0,b'RT @SwissCognitive: #AIBest by @KirkDBorne \\nhttps://t.co/q2cId1Z48X \\nThe top Artificial Intelligence Books for reading in 2019: https://t.c\\u2026'
,,0,b'RT @DalithSteiger: #AIBest by @KirkDBorne \\nhttps://t.co/eDr0ARLQkr \\nThe top Artificial Intelligence Books for reading in 2019: https://t.co\\u2026'
,,0,b'RT @Thomas_Harrer: #ArchitectingTheFuture\\n\\nThe Smart Digital Life.\\n{#Infographic}\\n\\n#SmartCity #IoT #BigData #CyberSecurity #Healthcare #Edu\\u2026'
,,0,b'RT @andy_fitze: #AIBest by @KirkDBorne \\nhttps://t.co/VXUhtasn78 \\nThe top Artificial Intelligence Books for reading in 2019: https://t.co/Vv\\u2026'
,,0,b'RT @KeesmanMatthijs: Big Data Is Big Trouble For Science #BigData  https://t.co/Db2U0zTz1K'
,,0,"b""RT @villageCASophia: \\U0001f4e2Vous \\xeates une startup sp\\xe9cialis\\xe9e dans l' #IA ou le #BigData, avec un produit / service innovant ?\\nVous souhaitez acc\\u2026"""
,,0,b'RT @CognitiveValley: #AIBest by @KirkDBorne \\nhttps://t.co/YXqMczvpjh \\nThe top Artificial Intelligence Books for reading in 2019: https://t.\\u2026'
,,0,b'The Open Source Resource is out! https://t.co/3FLf0KAV5H Data via @jahnavi14773113 #bigdata #machinelearning'
,,0,b'RT @AsabysPartners: #talent #innovation #BigData at Healthcare First event at @iesebschool in #Barcelona #IESEhealthcare https://t.co/G14kx\\u2026'
,,0,b'RT @Thomas_Harrer: #ArchitectingTheFuture\\n\\nThe Smart Digital Life.\\n{#Infographic}\\n\\n#SmartCity #IoT #BigData #CyberSecurity #Healthcare #Edu\\u2026'
,,0,b'RT @Thomas_Harrer: #ArchitectingTheFuture\\n\\nThe Smart Digital Life.\\n{#Infographic}\\n\\n#SmartCity #IoT #BigData #CyberSecurity #Healthcare #Edu\\u2026'
,,0,b'RT @STL_TechEvents: The #BigData Developers in #StLouis meetup is hosting Community Day: Z Day - High-End Computing tonight. Sign up here:\\u2026'
,,0,b'RT @ThancmarFeldt: Geisinger Advances in CMS Artificial Intelligence Challenge - https://t.co/V2ICchB0kH\\n\\nRead more here: https://t.co/nVpX\\u2026'
,,0,b'RT @glwebeu_en: #DataLake vs #DataWarehouse: Which one should you go for? \\nTY @Grazitti via @ingliguori \\n\\U0001f449 https://t.co/hnrXlxuWjV\\n#DataPro\\u2026'
,,0,b'RT @maciej_szymczyk: Czy wrzucanie ma\\u0142ych plik\\xf3w na HDFS to napewno dobry pomys\\u0142? \\U0001f914 #bigdata #hadoop #hdfs https://t.co/29cc6bo57V'
,,0,b'RT @Thomas_Harrer: #ArchitectingTheFuture\\n\\nThe Smart Digital Life.\\n{#Infographic}\\n\\n#SmartCity #IoT #BigData #CyberSecurity #Healthcare #Edu\\u2026'
,,0,b'RT @giveme5d: \\U0001f468\\u200d\\u2695\\ufe0f\\U0001f916 La #Radiolog\\xeda est\\xe1 en constante evoluci\\xf3n para mejorar diagn\\xf3sticos y tratamientos. #InteligenciaArtificial y #BigData\\u2026'
,,0,b'RT @ai_jobsNET: Arm Ltd. is hiring a Principal Engineer \\u2013 Machine Learning: https://t.co/SKpPdYPUdS #AI #ArtificialIntelligence #MachineLea\\u2026'
,,0,b'RT @iotforall: Check out our latest post and make sure to share it with your followers! ||  #IoT #InternetOfThings #BigData #AI #IoTForAll\\u2026'
,,0,b'RT @arjenvanberkum: There are some things to be considered before implementing #ArtificialIntelligence. Read them here. \\xbb https://t.co/fVW0\\u2026'
,,0,b'RT @Democratize_AI: #Uniqlo will help you re-create that perfect outfit you just spotted on the #Internet. https://t.co/l9S2jB2bz0\\n\\n#Machin\\u2026'
,,0,b'RT @IntelaSolutions: #Jigsaw releases #dataset to help #develop #AI that detects toxic comments\\n\\nSource: https://t.co/wZvhKsqkSL\\n\\n#Intela #\\u2026'
,,0,b'#Artiicialinterlligence #Datascience #Bigdata is the future. RT @Jeremy972i: RT @ai_jobsNET: Arm Ltd. is hiring a P\\u2026 https://t.co/Bk4936tQMa'
,,0,b'RT @AYCLearnDigital: HT @fisher85m\\nCC @MikeQuindazzi @antgrasso\\n\\n#IoT Moving to an integrated #DX #Economy Reality Infographic\\n\\n#IoE #start\\u2026'
,,0,b'RT @fusemachines: #Uniqlo will help you re-create that perfect outfit you just spotted on the #Internet. https://t.co/UxrlB68VSC\\n\\n#MachineL\\u2026'
,,0,b'#JobNearMe : #Business Technology Analyst \\u2013 AI\\n#AI #BigData #Brentwood #Robotics #Artificial Intelligence \\nView &amp; A\\u2026 https://t.co/rqKfdjZAp7'
,,0,b'RT @Fisher85M: How important is #contentmarketing to #SEO?\\n\\n#Marketing #analytics #bigdata #fintech #growthhacking #SMM #DigitalMarketing #\\u2026'
,,0,b'RT @Chaiberia: #JobNearMe : #Business Technology Analyst \\u2013 AI\\n#AI #BigData #Brentwood #Robotics #Artificial Intelligence \\nView &amp; Apply \\u261e ht\\u2026'
,,0,b'#Artiicialinterlligence #Datascience #Bigdata is the future. RT @abhibisht89: RT @ai_jobsNET: Arm Ltd. is hiring a\\u2026 https://t.co/RGjBxmX5Gh'
,,0,b'RT @CoinCapsAi: #ukraine #releases new #draft #bill on #crypto-taxation \\n#instabitcoin #instablockchain #instaethereum #instanews #altcoin\\u2026'
,,0,"b""RT @nexusintegra: Subscribe to the blog and receive our newsletter \\U0001f4ec \\nDon't miss our latest news! \\U0001f51b https://t.co/uUR6afX1S1\\n#IoT #BigData #\\u2026"""
,,0,"b""RT @hacking_future: Predictions 2018: Will the IoT Become a 'Disruption of Things'? https://t.co/PMGp7ZY5mx #cybersecurity #business #bigda\\u2026"""
,,0,b'RT @thejupaul: RT @insurtechforum China\\u2019s Tech capital Shenzhen issues 10 millionth blockchain invoice #Blockchain #china https://t.co/BlXm\\u2026'
,,0,b'RT @EXAGolo: 5G networks promise fast speeds and low latency: That\\u2019s a big deal in an era when data is gold... @4enterprisers @kevinrcasey\\u2026'
,,0,b'#Artiicialinterlligence #Datascience #Bigdata is the future. RT @abhibisht89: RT @ThancmarFeldt: Ensembling improve\\u2026 https://t.co/LoHBiSQKyU'
,,0,"b""RT @DynAgility: Will Data Lakes enhance or replace Data Warehouses? \\U0001f3e2\\n\\nLet's dig a little deeper into the #DataLake vs #DataWarehouse debat\\u2026"""
,,0,"b'RT @capside: \\U0001f916 ""Augmented Intelligence taking over #AI or humans alone""\\n\\n\\u26a1\\ufe0f Constantino Casado, our pre-sales director of engineering, deli\\u2026'"
,,0,"b'RT @Ronald_vanLoon: #AI breath analyzer diagnoses disease by ""Smell""\\nby @spelldotrun\\n\\n#BigData #MachineLearning\\n\\nCc: @evankirstel @simplivl\\u2026'"
,,0,b'RT @andi_staub: #DeepLearning &amp; The Limits Of Learning By Correlation Rather Than Causation\\n\\n#smalldata #BigData #behavioraleconomics @Yves\\u2026'
,,0,"b""RT @LoreLePabic: Ark\\xe9a recrute au Forum de l'Ensai ! Venez nous rencontrer pour \\xe9changer autour de nos expertises #DataScience #BigData #da\\u2026"""
,,0,b'RT @CelineDarnet_: When project management meets #AI &gt;&gt;&gt; #PwC via @MikeQuindazzi &gt;&gt;&gt; #IoT #DataScience #BigData #DataAnalytics #WearableTec\\u2026'
,,0,"b'RT @WibsonOrg: \\xa1Fue un honor participar del programa de #BigData en la Business School de la @UdeSA junto a grandes colegas como @emislej,\\u2026'"
,,0,b'RT @CoinCapsAi: #small #miner #squeeze can #catapult #bitcoin to #fresh #2019 #high \\n#instacryptocurrency #btc #newcryptocurrency #SmartCon\\u2026'
,,0,b'RT @Digitraxent: DigiTrax disruptive approach to music  https://t.co/puKVKC05K1 #ML #MachineLearning #AI #ArtificialIntelligence #DeepLearn\\u2026'
,,0,"b'RT @Enterprise_Talk: Enterprise Talk | By 2024, the World Health Organization plans to identify online shopping as an addictive disorder, a\\u2026'"
,,0,b'RT @agronotizie: #agritechnica #agritechnica19 @AGRITECHNICA \\n\\nSi parla di dati in agricoltura \\n#bigdata #digitalfarming #agricolturadigita\\u2026'
,,0,"b'RT @ConnectedWMag: Another Look Who\\u2019s Talking is now live. This time, I\\u2019m talking electric vehicles and what that might mean with Maik Zeig\\u2026'"
,,0,"b'RT @BristowColin: RT insurtechforum ""https://t.co/AKTI1csgup Now Lets Users Buy Cryptocurrency With Debit Cards #Blockchain https://t.co/2L\\u2026'"
,,0,b'RT @iamGrvJ: The challenges of storing scientific data\\n\\n#bigdata #DataScience #ArtificialIntelligence \\n\\n https://t.co/aAkYkpeSHe'
,,0,"b'RT @InventivIT: \\U0001f917 #Bienvenue \\xe0 Mehdi, notre nouveau #DataScientist.\\n\\n#data #scientist #bigdata  #devops  #dev  #Teamwork #successwork #inte\\u2026'"
,,0,"b'RT @dfsoftwareinc: DreamFactory now features #Heroku support! For easy installation of Heroku, head over to the README and click the ""Deplo\\u2026'"
,,0,b'RT @SUIN_Zaragoza: La importancia de los datos https://t.co/MGsWLD4TVF @SUIN_Zaragoza #muyinteresante #bigdata #tecnologia'
,,0,b'The right #database makes all the difference. Follow @InfoWorld\\u2019s @meheller\\u2019s advice by asking these 12 questions t\\u2026 https://t.co/uq1QuNlAIq'
,,0,"b""RT @CPCatapult: We're looking for SMEs to collaborate on a submission to the SBRI: Modernising Energy Data Access and Information\\u2019 competit\\u2026"""
,,0,b'RT @AstraeaInc: Thank you for showing the value of #RasterFrames and #EarthAI so well!  We are proud to be included in your presentation an\\u2026'
,,0,"b""US still leads in #supercomputing \\u2014 4 of @Energy Department's high-performance machines are ranked in the top 10 of\\u2026 https://t.co/ZpcugJjADR"""
,,0,"b'Georgios Fradelos #company message Young entrepreneur order your #BP from  GF-ACCORD, @GFradelos,  #bigdata &amp; #AI p\\u2026 https://t.co/h2ot4xp5lg'"
,,0,b'RT @techsocialnet: Why to always take a questioning approach as an analyst...\\n\\nData Analytics: Common Pitfalls of Not Asking Enough Questio\\u2026'
,,0,b'RT @mvollmer1: These are some of the most important ways India will change 2030: #Megacities and 5 ways #India will change\\n&gt;&gt;&gt; @wef\\n\\nMT @Mi\\u2026'
,,0,b'RT @JoesDot_Com: https://t.co/cVrvUMATbM\\n#Bitcoin #Buy #Shop #Money #Barter #CoinExchange #WallStreet #Startups #NASDAQ #Domains #BigData #\\u2026'
,,0,"b'RT @bicorner: 5 Data Science, AI and Machine Learning Podcasts to Listen to Now (updated) #BI #Analytics #DataScience #BigData https://t.co\\u2026'"
,,0,"b'RT @FriendsofEurope: Several of the tables in our workshops discussed a multi-actor approach to #food, seeking to build bridges to dissemin\\u2026'"
,,0,b'RT @Jadirectivestwt: #BlackFriday | #BlackFriday2019 | early deal #Discounts | Managing Big Data with MySQL\\n\\nhttps://t.co/iMITgO9CdR\\n\\n#Mana\\u2026'
,,0,b'RT @reach2ratan: Cyber Security Threats to Consider in 2019 and Beyond https://t.co/Dd0yiZmltz\\n\\n#CyberSecurity #Databreach #Hackers #infose\\u2026'
,,0,b'RT @reach2ratan: How Password Reuse Puts Your Enterprise at Risk https://t.co/ZF6RpiLEjK\\n\\n#CyberSecurity #Databreach #Hackers #infosec @rea\\u2026'
,,0,"b'RT @SwissCognitive: #AIBest by @KirkDBorne \\nhttps://t.co/MmD2KGg9gW \\nLogistic Regression as a #NeuralNetwork, in one picture: https://t.co/\\u2026'"
,,0,b'RT @reach2ratan: Payment Card Skimmer Found on Macy\\u2019s Website https://t.co/hap2Z9iOyx\\n\\n#CyberSecurity #Databreach #Hackers #infosec @reach2\\u2026'
,,0,"b'RT @Ronald_vanLoon: #AI breath analyzer diagnoses disease by ""Smell""\\nby @spelldotrun\\n\\n#BigData #MachineLearning\\n\\nCc: @evankirstel @simplivl\\u2026'"
,,0,b'RT @reach2ratan: How Password Reuse Puts Your Enterprise at Risk https://t.co/ZF6RpiLEjK\\n\\n#CyberSecurity #Databreach #Hackers #infosec @rea\\u2026'
,,0,b'RT @dcs_token: Synthetix \\u2018Decentralized BitMEX\\u2019 Token Initial Price Analysis\\n#BigData #node\\nhttps://t.co/cppTMtVjmJ'
,,0,b'RT @mikanassociates: #Bigdata is serving top #tennis players a match-winning advantage https://t.co/Zti3zTNvPa'
,,0,b'RT @Fisher85M: How important is #contentmarketing to #SEO?\\n\\n#Marketing #analytics #bigdata #fintech #growthhacking #SMM #DigitalMarketing #\\u2026'
,,0,b'RT @SaludBigData: El #telediagn\\xf3stico y el #BigData para mejorar la salud HospitalSantPau https://t.co/v3uaTfJDCC #UrgenciaDigital'
,,0,b'RT @neo4j: [From the archives:]\\nIngesting Data into #Neo4j for #MasterDataManagement \\u2013 by @metadaddy\\n  \\nhttps://t.co/rTnZQ1LQ4n\\n#BigData #C\\u2026'
,,0,b'RT @BiggerDataAI: Experience the power of #BigData with Apache Spark and Cloud Pak for Data https://t.co/AJWBJfDiw5 via @IBMBigData https:/\\u2026'
,,0,"b'RT @LabsAgri: So flattered to be in the shortlist of the 500 FoodTech companies! Thank you,   Forward Fooding, for the confidence!\\n#smartag\\u2026'"
,,0,b'RT @pansares: Distributors increasingly have an enormous amount of information at their fingertips. While this #BigData represents a range\\u2026'
,,0,b'RT @IoTNow_: What\\u2019s the next big revenue source for MNOs? @GSMA identifies #IoT #BigData as a $386 billion opportunity | New #Webinar | 19t\\u2026'
,,0,b'RT @reach2ratan: How Password Reuse Puts Your Enterprise at Risk https://t.co/ZF6RpiLEjK\\n\\n#CyberSecurity #Databreach #Hackers #infosec @rea\\u2026'
,,0,b'RT @project_sherpa: .@project_sherpa analyses how #AI &amp; #BigData analytics impact #ethics &amp; #humanrights to find solutions to benefit socie\\u2026'
,,0,b'RT @reach2ratan: Ransomware infected systems at state government of Louisiana https://t.co/zzeOiBGRMv\\n\\n#CyberSecurity #Databreach #Hackers\\u2026'
,,0,b'RT @mvollmer1: These are some of the most important ways India will change 2030: #Megacities and 5 ways #India will change\\n&gt;&gt;&gt; @wef\\n\\nMT @Mi\\u2026'
,,0,"b'""Big Data"", ""IoT"", ""IA"" y buscadores que entienden hasta la iron\\xeda #BigData #BIGTH19 via https://t.co/gydENhzRSg https://t.co/nfnF1aUXoK'"
,,0,b'RT @DavidRowley_IT: Another great article from @billschmarzo  How do you eat an elephant? One step at a time! Same for developing autonomou\\u2026'
,,0,b'RT @ipfconline1: How to Get Annotated Data for #MachineLearning\\n\\nhttps://t.co/0Lp0XRFzP6 via @LionbridgeAI\\n#AI #BigData #MachineLearning #D\\u2026'
,,0,b'RT @BigMedilytics: \\U0001f4e7 Our last newsletter is now available! https://t.co/aRnKOA6lTn\\n\\nWould you like to receive it? Subscribe here \\u27a1\\ufe0f https:/\\u2026'
,,0,b'RT @yourXss: Why #DataScience + #CyberSecurity? Study finds you are 2.25x more likely to detect a #CyberAttack within minutes!\\n\\n#BigData #I\\u2026'
,,0,b'RT @reach2ratan: Belorussian authorities blocked ProtonMail following a wave of bomb threats https://t.co/RK0rA9PrNC\\n\\n#CyberSecurity #Datab\\u2026'
,,0,"b'RT @SIN_Updates: @IBM announced Cloud Pak for #Security, featuring industry-first #innovations to connect with any security tool, #cloud or\\u2026'"
,,0,b'RT @LaForge_Tech: Dealing With Bias in Artificial Intelligence - The New York Times https://t.co/MUYGIi8pXC #ai #artificialintelligence #Bi\\u2026'
,,0,b'RT @mvollmer1: How did @Celonis as #startup develop from 3 people to more than 800? It took 5 years to go from 3 to 130 employees. Now #Cel\\u2026'
,,0,b'RT @reach2ratan: Google Healthcare Project Targeted by Congress Committee https://t.co/nbPbeC3PuS\\n\\n#CyberSecurity #Databreach #Hackers #inf\\u2026'
,,0,"b""RT @sinensiaits: 'Big Data Analytics', al rebufo de la transformaci\\xf3n digital https://t.co/zQnNGrA0Ik v\\xeda @DealerWorldes #BigData https://t\\u2026"""
,,0,"b""RT @KirkDBorne: US still leads in #supercomputing \\u2014 4 of @Energy Department's high-performance machines are ranked in the top 10 of the fas\\u2026"""
,,0,b'The rise of #BigData is bringing big changes throughout the economy and the energy sector is no different. \\n\\nOur la\\u2026 https://t.co/I0Eemu3Jii'
,,0,"b'Aon to acquire CoverWallet, the leading digital insurance platform for small and medium-sized businesses - PRNewswi\\u2026 https://t.co/V9g2gz5F5T'"
,,0,b'RT @ScrapingRobot: #BigData is the lifeblood of the modern world. What is your #smallbusiness doing to take advantage of it? https://t.co/P\\u2026'
,,0,"b'RT @3rdienterprise: #Opensource #EnterpriseSearch #software offers big advantages but has its drawbacks too. So, the solution? Visit https:\\u2026'"
,,0,b'RT @CelineDarnet_: When project management meets #AI &gt;&gt;&gt; #PwC via @MikeQuindazzi &gt;&gt;&gt; #IoT #DataScience #BigData #DataAnalytics #WearableTec\\u2026'
,,0,b'RT @AstraeaInc: Thank you for showing the value of #RasterFrames and #EarthAI so well!  We are proud to be included in your presentation an\\u2026'
,,0,b'The great leap forward. #ArtificialIntelligence and Algorithms. The good and the bad.\\nNew video on\\u2026 https://t.co/56SNtzJtjI'
,,0,"b'RT @RichardEudes: How automation can boost your security compliance https://t.co/JmqnfwRSK8 #bigdata, #compliance, #cybersecurity, #datasci\\u2026'"
,,0,b'2020 Advise for Data Scientists - https://t.co/wpwtZJzeLk\\n\\n #amazonwebservices #artificialintelligence #bigdata\\u2026 https://t.co/iGDzVYw5w8'
,,0,b'RT @TFSUK: .@BlackBeltMobile provide market leading Mobile Device Lifecycle Management Solutions such as data erasure &amp; #mobile diagnostics\\u2026'
,,0,b'The rise of SQL-based data modeling and DataOps - https://t.co/l4Cc1IB7Wp\\n\\n #analytics #bigdata #data #dataops #sql'
,,0,b'RT @HaroldSinnott: The \\u201cinternet of things\\u201d is about to change how the world works. Are we ready for it? \\U0001f449\\U0001f3fb https://t.co/vbeiJR0lQ5\\n\\n@TheEc\\u2026'
,,0,b'This is success!  #MER2019 and @ARMAChicago leadership on stage @MERconference working together; sharing resources\\u2026 https://t.co/g1WqvdQYN9'
,,0,b'RT @reach2ratan: Payment Card Skimmer Found on Macy\\u2019s Website https://t.co/exjaxvx2oy\\n\\n#CyberSecurity #Databreach #Hackers #infosec @reach2\\u2026'
,,0,b'The latest Business Analytics Daily! https://t.co/L7BXcH0yac Thanks to @koreananotech #bigdata #analytics'
,,0,b'RT @MikeQuindazzi: When project management meets #AI &gt;&gt;&gt; #PwC via @MikeQuindazzi &gt;&gt;&gt; #IoT #DataScience #BigData #DataAnalytics #WearableTec\\u2026'
,,0,b'RT @MER4BetterIG: This is success!  #MER2019 and @ARMAChicago leadership on stage @MERconference working together; sharing resources for a\\u2026'
,,0,b'RT @Websystemer: The rise of SQL-based data modeling and DataOps - https://t.co/l4Cc1IB7Wp\\n\\n #analytics #bigdata #data #dataops #sql'
,,0,b'RT @Websystemer: 2020 Advise for Data Scientists - https://t.co/wpwtZJzeLk\\n\\n #amazonwebservices #artificialintelligence #bigdata #datascien\\u2026'
,,0,b'Dr. Georgios Fradelos is the creator of  @gfaccord #bigdata &amp; #AI powered #global #business  #consulting via Linked\\u2026 https://t.co/bDkIRpjtDx'
,,0,b'RT @GJvanBussel: The great leap forward. #ArtificialIntelligence and Algorithms. The good and the bad.\\nNew video on https://t.co/q1tL9itg0B\\u2026'
,,0,"b'RT @BigData_Fr: Aon to acquire CoverWallet, the leading digital insurance platform for small and medium-sized businesses - PRNewswire  http\\u2026'"
,,0,b'RT @BigData_Fr: The rise of #BigData is bringing big changes throughout the economy and the energy sector is no different. \\n\\nOur latest blo\\u2026'
,,0,"b'RT @amruthasuri: ""Big Data"", ""IoT"", ""IA"" y buscadores que entienden hasta la iron\\xeda #BigData #BIGTH19 via https://t.co/gydENhzRSg https://t\\u2026'"
,,0,b'RT @bamitav: #Technology #InfoSec #Security #IoT #IIoT #ChatBots #BigData #AI #ML #DL #AR #VR #FinTech #Blockchain Daily is out!! https://t\\u2026'
,,0,"b""RT @KirkDBorne: US still leads in #supercomputing \\u2014 4 of @Energy Department's high-performance machines are ranked in the top 10 of the fas\\u2026"""
,,0,b'RT @memsql: The right #database makes all the difference. Follow @InfoWorld\\u2019s @meheller\\u2019s advice by asking these 12 questions to guide your\\u2026'
,,0,b'RT @AYCLearnDigital: HT @fisher85m\\nCC @MikeQuindazzi @antgrasso\\n\\n#IoT Moving to an integrated #DX #Economy Reality Infographic\\n\\n#IoE #start\\u2026'
,,0,"b'RT @terence_mills: #AI won\\u2019t kill journalism or save it, but the sooner newsrooms buy in, the better\\n\\n#AI #AIio #BigData #ML #NLU #Iot http\\u2026'"
,,0,"b""RT KirkDBorne: US still leads in #supercomputing \\u2014 4 of Energy Department's high-performance machines are ranked in\\u2026 https://t.co/K8cjLvEJtd"""
,,0,b'RT @KirkDBorne: Welcome to the #ExperienceEconomy \\u2014 The key to happy customers #CX is happy employees #EX! @Pega survey confirms this findi\\u2026'
,,0,"b'RT @BigData_Fr: Aon to acquire CoverWallet, the leading digital insurance platform for small and medium-sized businesses - PRNewswire  http\\u2026'"
,,0,b'RT @reach2ratan: Belorussian authorities blocked ProtonMail following a wave of bomb threats https://t.co/RK0rA9PrNC\\n\\n#CyberSecurity #Datab\\u2026'
,,0,"b'RT @findepi: Boom!!! \\U0001f4a5 This is the biggest news of the year for Analytics \\U0001f4ca, Big Data and Databases \\U0001f30d industry.  \\U0001f680\\U0001f680\\U0001f4ab\\U0001f4ab\\n\\nThis is huge for #pr\\u2026'"
,,0,b'RT @reach2ratan: Ransomware infected systems at state government of Louisiana https://t.co/zzeOiBGRMv\\n\\n#CyberSecurity #Databreach #Hackers\\u2026'
,,0,"b'RT @findepi: Boom!!! \\U0001f4a5 This is the biggest news of the year for Analytics \\U0001f4ca, Big Data and Databases \\U0001f30d industry.  \\U0001f680\\U0001f680\\U0001f4ab\\U0001f4ab\\n\\nThis is huge for #pr\\u2026'"
,,0,"b'RT @Ronald_vanLoon: #AI breath analyzer diagnoses disease by ""Smell""\\nby @spelldotrun\\n\\n#BigData #MachineLearning\\n\\nCc: @evankirstel @simplivl\\u2026'"
,,0,b'RT @phbolo: \\U0001f3db#DirectAN \\nAudition @isabelle_kocher par @AN_AfEco \\n\\U0001f44d\\U0001f3fb projet #smartcity @Angers pr\\xe9sent\\xe9 comme un exemple des effets positifs\\u2026'
,,0,b'Java Data Science Solutions - Big Data and Visualization\\n\\n\\u261e https://t.co/ZNsCoq0vNW\\n\\n#bigdata #hadoop https://t.co/3btdkIDja9'
,,0,b'RT @mvollmer1: What are the future #innovations @Celonis to drive #DigitalTransformation for a #FrictionlessFuture at #SuperfluidWorldTour\\u2026'
,,0,b'RT @Ciclogreen: Come visit us today or tomorrow at the @FIWARE stand in @SmartCityexpo #Sustainability #mobility #inverstors #bigdata #SaaS\\u2026'
,,0,b'RT @mvollmer1: These are some of the most important ways India will change 2030: #Megacities and 5 ways #India will change\\n&gt;&gt;&gt; @wef\\n\\nMT @Mi\\u2026'
,,0,b'RT @iottechexpo: Registration is now open for the IoT Global 2020 event in London! With 5 events in 1 - this is the enterprise technology e\\u2026'
,,0,b'Deep Learning for Image Classification with Less Data https://t.co/Lare6p8TVU #DataScience #BigData #MachineLearning #AI'
,,0,b'RT @SwissCognitive: #AIBest by @KirkDBorne \\nhttps://t.co/q2cId1Z48X \\nThe top Artificial Intelligence Books for reading in 2019: https://t.c\\u2026'
,,0,"b""RT @starburstdata: BIG #prestoSQL news! We're excited to announce that we've raised $22m in Series A funding! Excited to be working with @I\\u2026"""
,,0,"b'RT @BristowColin: RT insurtechforum ""https://t.co/AKTI1csgup Now Lets Users Buy Cryptocurrency With Debit Cards #Blockchain https://t.co/2L\\u2026'"
,,0,"b'RT @CodingDanny: \\U0001f4fa ""Scale your cloud architecture with your business"" \\U0001f525\\n\\nMy talk at @Alluxio\'s ""Data Orchestration Summit"" about some of ou\\u2026'"
,,0,b'Google: BigQuery and GCE users get these new controls over sensitive cloud data https://t.co/zBmiMYB5qK #bigdata'
,,0,"b""HT KirkDBorne :\\n\\nUS still leads in #supercomputing \\u2014 4 of Energy Department's high-performance machines are ranked\\u2026 https://t.co/QYWWyypyES"""
,,0,"b'RT @findepi: Boom!!! \\U0001f4a5 This is the biggest news of the year for Analytics \\U0001f4ca, Big Data and Databases \\U0001f30d industry.  \\U0001f680\\U0001f680\\U0001f4ab\\U0001f4ab\\n\\nThis is huge for #pr\\u2026'"
,,0,b'#JobNearMe : #Big Data Developer\\n#AI #BigData #Developer #Phoenix #Robotics #BigData \\nView &amp; Apply \\u261e\\u2026 https://t.co/adVOjtxBJG'
,,0,b'#RT @MikeQuindazzi: RT @MikeQuindazzi: #AR and #VR markets expanding to $95 billion by 2025 &gt;&gt;&gt; #FutureofWork &gt;&gt;&gt;\\u2026 https://t.co/91X089hAOb'
,,0,"b'RT @CodingDanny: \\U0001f4fa ""Scale your cloud architecture with your business"" \\U0001f525\\n\\nMy talk at @Alluxio\'s ""Data Orchestration Summit"" about some of ou\\u2026'"
,,0,b'RT @AISOMA_AG: 4 Signs your Company should Invest in a #DataLake?\\n\\n#BigData #DataScience #MachineLearning #AI\\n\\n@MikeQuindazzi @odsc @HeinzV\\u2026'
,,0,"b""RT @KirkDBorne: US still leads in #supercomputing \\u2014 4 of @Energy Department's high-performance machines are ranked in the top 10 of the fas\\u2026"""
,,0,"b'RT @Ronald_vanLoon: This is Yape, self-driving delivery #robot that uses #facialrecognition to unlock\\n via @futurism |\\n\\n #AI #MachineLearni\\u2026'"
,,0,"b'RT @Ronald_vanLoon: This is Yape, self-driving delivery #robot that uses #facialrecognition to unlock\\n via @futurism |\\n\\n #AI #MachineLearni\\u2026'"
,,0,b'Java Data Science Solutions - Big Data and Visualization\\n\\n\\u261e https://t.co/fXbiIQfDwy\\n\\n#bigdata #hadoop https://t.co/3ut9MaNXYG'
,,0,b'RT @advait_me: Adjusted R square !  \\U0001f64c\\U0001f3fb\\n\\n#machinelearning #artificialintelligence #ai #datascience #technology #iot #python #bigdata #data #\\u2026'
,,0,b'RT @techsocialnet: Great post if you are new to Hadoop and Spark -\\xa0 have a read.\\n\\nhttps://t.co/e6KdGMtl2c\\n\\n#hadoop #python #bigdata #datasc\\u2026'
,,0,b'Neutrinos Lead to Unexpected Discovery in Basic Math #DataScience #BigData https://t.co/Mx8TcVTLoU'
,,0,b'A new version of GridDB Community Edition #NoSQL for real #IoT &amp;&amp; #BigData is released \\u203c\\ufe0f\\U0001f680\\u203c\\ufe0f\\nThe #scaleup capabilit\\u2026 https://t.co/3j1a9jVUuI'
